account_id,arr,seat_count,tenure_months,contract_length_months,prior_discount_count,usage_trend_30d,feature_adoption_breadth,seat_utilization,support_tickets_90d,nps_score,treated_discount_offered,renewed,_true_causal_effect_logodds
8909,12782.0,17,5,12,0,1.893,0.191,0.227,4,16.4,1,1,0.0018
8910,31793.0,16,39,24,1,-1.855,0.34,0.689,0,18.6,1,0,0.0244
8911,11363.0,12,11,24,1,-0.995,0.409,0.586,2,34.1,1,0,0.5143
8912,9492.0,9,27,24,0,-0.656,0.915,0.727,4,33.8,1,1,1.3214
8913,14275.0,17,51,36,0,-0.941,0.611,0.832,1,43.3,0,1,0.1663
8914,4633.0,17,42,12,1,-0.177,0.357,0.897,2,31.4,1,0,0.8755
8915,37139.0,11,20,24,0,0.0,0.774,0.891,1,15.1,1,1,1.643
8916,9620.0,21,40,12,2,0.823,0.297,0.417,1,35.8,1,1,0.2383
8917,4489.0,22,41,24,0,-1.2,0.386,0.386,0,31.6,1,0,0.2363
8918,1913.0,16,41,24,0,0.899,0.125,0.602,0,52.0,0,1,0.1768
8919,7829.0,13,58,12,2,-1.493,0.201,0.92,5,100.0,1,0,0.0135
8920,17153.0,13,18,12,0,-0.226,0.899,0.538,2,37.5,1,1,1.66
8921,4497.0,22,37,12,0,0.154,0.057,0.719,4,83.9,1,1,1.0384
8922,4475.0,13,38,12,1,0.787,0.74,0.473,1,23.2,1,0,0.3013
8923,19071.0,9,43,12,0,0.216,0.461,0.654,1,76.8,0,1,0.6344
8924,7935.0,17,8,12,0,0.64,0.532,0.465,1,53.0,1,1,0.3823
8925,56327.0,14,25,12,0,-0.196,0.79,0.254,1,26.0,1,1,1.796
8926,10247.0,13,42,12,1,-0.46,0.531,0.309,1,-6.4,1,1,0.7977
8927,5477.0,16,38,12,2,-0.159,0.121,0.96,1,43.1,1,1,1.1617
8928,49349.0,19,21,12,1,0.469,0.167,0.516,0,61.8,1,1,0.9473
8929,26356.0,19,33,36,1,-0.108,0.359,0.746,3,36.3,1,0,1.4861
8930,4994.0,16,34,24,1,0.493,0.333,0.632,3,21.4,1,1,0.7399
8931,10328.0,18,30,24,2,-0.21,0.693,0.783,1,59.8,1,1,1.6614
8932,12968.0,14,14,12,0,-0.554,0.543,0.619,0,39.1,0,1,1.2105
8933,13069.0,7,45,24,0,-0.415,0.709,0.396,3,76.9,1,1,0.6336
8934,34635.0,20,30,12,1,-0.624,0.488,0.944,1,15.3,1,1,1.2943
8935,1892.0,13,37,24,0,-0.42,0.482,0.552,1,3.0,1,1,1.1558
8936,12962.0,8,17,24,0,-1.169,0.609,0.944,0,6.6,1,0,0.438
8937,6385.0,18,58,12,0,0.896,0.674,0.924,2,26.7,1,1,0.026
8938,57344.0,14,29,12,1,0.089,0.483,0.737,0,23.6,1,0,1.5167
8939,1046.0,9,19,12,0,0.715,0.67,0.643,1,44.2,1,1,0.5328
8940,3437.0,11,48,12,0,0.425,0.517,0.645,2,14.1,1,1,0.291
8941,5855.0,13,31,24,1,-0.124,0.581,0.703,2,22.0,1,1,1.6015
8942,5171.0,10,16,12,1,-0.126,0.318,0.469,1,47.9,1,1,1.5496
8943,20973.0,12,20,12,0,1.838,0.148,0.759,0,-21.2,1,1,0.0054
8944,5738.0,17,25,24,0,0.254,0.46,0.826,1,12.8,1,1,1.3497
8945,8393.0,17,30,36,2,0.029,0.554,0.72,1,46.8,1,1,1.545
8946,3357.0,19,59,12,2,0.775,0.458,0.674,2,29.2,1,1,0.0316
8947,14708.0,14,56,36,0,-0.416,0.814,0.589,1,6.6,1,1,0.1734
8948,24589.0,15,21,12,3,-0.994,0.482,0.914,2,34.4,1,0,0.7346
8949,3526.0,20,23,24,0,-0.64,0.664,0.336,2,14.7,1,1,1.373
8950,22513.0,14,23,12,0,2.091,0.063,0.733,3,77.9,0,1,0.0012
8951,68958.0,19,29,12,1,-1.198,0.507,0.953,3,30.2,1,0,0.4271
8952,32623.0,11,14,12,0,-1.207,0.158,0.322,2,-44.7,1,0,0.3522
8953,14143.0,14,53,12,2,-0.418,0.473,0.437,2,0.0,0,0,0.2599
8954,23005.0,12,16,12,0,0.681,0.956,0.505,6,-4.0,1,1,0.5307
8955,4521.0,22,16,12,1,-0.946,0.928,0.313,1,44.1,1,1,0.7205
8956,4744.0,17,57,12,0,-1.535,0.724,0.626,1,-5.7,1,0,0.0135
8957,27087.0,11,42,12,0,0.313,0.431,0.36,4,5.8,1,1,0.6075
8958,6498.0,15,58,12,1,-1.268,0.453,0.5,0,28.7,1,1,0.0283
8959,13690.0,18,59,12,2,1.331,0.649,0.78,1,6.0,1,1,0.0046
8960,7830.0,17,18,12,1,1.958,0.482,0.411,2,40.1,1,1,0.0026
8961,5395.0,17,29,12,1,-0.641,0.471,0.651,1,30.9,1,1,1.2994
8962,10091.0,15,38,12,0,0.211,0.725,0.535,1,20.8,0,1,0.9212
8963,12666.0,17,50,36,0,-0.012,0.593,0.67,3,24.0,1,0,0.3816
8964,10221.0,15,31,24,0,0.293,0.811,0.629,3,5.0,0,1,1.1523
8965,52192.0,15,28,12,0,1.571,0.963,0.853,2,-6.7,1,1,0.0223
8966,17034.0,24,49,12,1,1.288,0.607,0.604,0,33.2,1,1,0.0208
8967,14453.0,17,25,12,1,-1.636,0.045,0.792,4,-9.1,1,1,0.1026
8968,13445.0,18,42,24,0,0.998,0.577,0.791,1,54.2,0,1,0.1193
8969,8067.0,17,28,24,0,-0.323,0.167,0.851,1,11.4,1,1,1.701
8970,2806.0,16,59,12,0,-0.607,0.502,0.583,3,27.8,1,0,0.094
8971,12384.0,12,18,12,2,-0.667,0.717,0.547,4,40.7,1,1,1.2267
8972,8870.0,19,11,12,0,1.025,0.727,0.592,4,31.2,1,1,0.1536
8973,17528.0,12,6,12,1,-0.062,0.121,0.369,4,26.8,1,1,0.8533
8974,10791.0,15,58,12,1,-0.366,0.59,0.354,2,29.5,1,0,0.1327
8975,4750.0,14,53,12,2,0.551,0.739,0.806,2,26.9,1,1,0.1269
8976,20996.0,13,57,12,0,0.551,0.621,0.797,2,28.2,1,1,0.0732
8977,9150.0,20,40,12,3,0.686,0.45,0.736,2,46.2,1,1,0.3424
8978,14063.0,12,43,12,1,2.472,0.649,0.086,3,58.0,1,1,0.0
8979,9305.0,11,32,12,1,-0.926,0.858,0.734,4,50.5,1,1,0.7505
8980,21282.0,25,28,12,0,-1.14,0.31,0.806,2,26.0,1,1,0.5098
8981,11198.0,16,16,12,2,-1.155,0.184,0.646,1,23.7,1,0,0.4404
8982,18771.0,15,39,12,0,-2.188,0.079,0.659,5,-29.0,1,0,0.0045
8983,27461.0,14,10,12,0,-1.242,0.369,0.163,3,73.0,1,1,0.2576
8984,4843.0,15,54,36,1,0.041,0.202,0.435,1,53.8,1,0,0.2247
8985,2245.0,15,14,12,2,0.398,0.308,0.99,4,35.4,1,1,0.8769
8986,9084.0,12,4,24,0,1.033,0.507,0.431,1,63.2,0,1,0.0896
8987,24842.0,25,47,12,1,-0.621,0.814,0.158,3,36.3,0,0,0.4343
8988,11076.0,12,11,12,0,2.311,0.305,0.318,1,-68.5,0,1,0.0002
8989,12652.0,14,19,24,1,-1.453,0.369,0.534,2,51.3,1,1,0.1926
8990,5429.0,12,41,12,2,-0.429,0.139,0.601,2,50.0,1,1,0.8803
8991,46792.0,14,55,12,0,-0.052,0.948,0.593,4,25.4,0,1,0.2064
8992,13953.0,16,11,12,1,0.507,0.071,0.852,1,48.8,0,1,0.6179
8993,9177.0,15,32,12,1,-0.903,0.956,0.415,4,32.6,0,1,0.7856
8994,2347.0,15,30,12,1,-1.623,0.45,0.71,5,37.8,1,1,0.0999
8995,4797.0,18,7,12,3,0.346,0.366,0.57,4,8.1,1,0,0.6257
8996,22210.0,17,7,24,3,-2.082,0.132,0.679,0,70.2,0,1,0.0069
8997,34678.0,20,53,12,0,0.969,0.165,0.794,1,-16.5,1,1,0.0416
8998,7609.0,15,53,12,0,0.093,0.503,0.611,5,11.4,1,1,0.2465
8999,7504.0,12,20,24,0,-0.013,0.225,0.378,1,27.1,1,1,1.6549
9000,64124.0,20,47,12,0,0.813,0.328,0.614,2,27.9,0,1,0.1337
9001,7618.0,22,25,24,0,1.111,0.358,0.845,1,64.2,1,0,0.1648
9002,19727.0,12,25,12,0,-0.68,0.825,0.138,2,32.5,1,0,1.3045
9003,4249.0,11,47,12,0,-0.806,0.078,0.589,0,11.4,1,0,0.3335
9004,2109.0,11,21,24,0,-0.074,0.917,0.568,2,16.3,0,1,1.7257
9005,29481.0,20,52,36,3,0.336,0.774,0.446,3,72.8,1,1,0.2115
9006,41490.0,13,43,12,1,1.409,0.901,0.281,5,39.4,1,1,0.0222
9007,8344.0,11,17,12,0,2.256,0.448,0.705,4,68.9,1,1,0.0004
9008,11316.0,11,47,12,1,1.584,0.467,0.379,1,42.2,1,1,0.0067
9009,14442.0,15,9,12,0,-0.152,0.866,0.618,5,-3.8,0,1,1.0883
9010,22469.0,17,58,24,3,0.356,0.742,0.932,2,-0.1,1,1,0.0897
9011,4381.0,13,43,24,1,-1.327,0.451,0.735,4,27.8,1,0,0.1384
9012,19478.0,18,3,12,2,-0.951,0.523,0.309,3,14.7,0,1,0.3086
9013,4659.0,10,12,12,1,-1.391,0.244,0.738,0,36.5,1,0,0.1825
9014,25026.0,20,22,24,0,-0.226,0.278,0.806,1,7.2,1,1,1.7824
9015,4334.0,12,27,24,0,0.115,0.532,0.213,3,43.6,1,1,1.5375
9016,9162.0,11,14,36,1,2.358,0.553,0.861,4,41.6,0,0,0.0002
9017,8185.0,15,23,24,0,0.104,0.579,0.735,1,45.1,1,0,1.5802
9018,23757.0,18,17,12,3,0.218,0.272,0.521,1,9.3,1,1,1.2659
9019,21089.0,16,16,12,3,2.073,0.577,0.464,0,14.0,1,0,0.0012
9020,17460.0,13,15,24,1,0.507,0.673,0.622,2,42.5,1,1,0.7505
9021,32109.0,12,52,24,0,-0.294,0.526,0.39,2,36.4,1,0,0.3114
9022,33815.0,18,48,12,0,-0.596,0.699,0.265,4,57.5,1,0,0.4024
9023,3682.0,13,5,12,0,1.359,0.767,0.747,0,44.9,1,1,0.0276
9024,9521.0,13,31,12,1,-0.358,0.53,0.493,0,50.6,1,1,1.559
9025,17198.0,18,8,24,1,0.125,0.716,0.487,1,53.5,1,1,0.8798
9026,27342.0,11,35,12,2,-0.196,0.432,0.772,2,38.8,1,1,1.3756
9027,17995.0,16,54,24,0,0.369,0.417,0.835,1,67.8,1,1,0.1553
9028,34944.0,15,44,36,0,-0.186,0.409,0.345,2,57.6,0,1,0.7398
9029,10930.0,14,52,24,3,0.53,0.483,0.518,2,4.6,1,1,0.1503
9030,24346.0,21,23,12,1,-0.234,0.405,0.751,1,58.4,1,1,1.7931
9031,14025.0,13,47,12,0,1.923,0.872,0.714,1,-2.1,0,1,0.0011
9032,21251.0,18,13,12,1,-0.045,0.382,0.737,5,4.0,1,1,1.3302
9033,25888.0,10,36,24,1,1.359,0.348,0.997,7,34.3,0,0,0.0448
9034,14636.0,16,30,12,1,0.299,0.397,0.342,0,30.5,1,1,1.175
9035,1977.0,15,17,24,0,-1.126,0.561,0.36,6,41.1,1,1,0.4911
9036,7384.0,10,30,12,0,-0.076,0.969,0.495,4,17.1,1,1,1.6266
9037,12622.0,8,55,12,0,0.209,0.355,0.428,1,9.4,0,1,0.1686
9038,42093.0,17,54,12,0,-0.744,0.484,0.787,2,52.3,0,0,0.1616
9039,43957.0,15,41,24,0,0.062,0.413,0.614,0,33.8,1,1,0.8612
9040,11210.0,10,47,24,4,-3.035,0.559,0.836,2,25.4,1,1,0.0
9041,19289.0,22,52,12,1,0.717,0.179,0.36,1,45.6,1,1,0.098
9042,25561.0,13,39,24,1,1.61,0.451,0.657,0,49.5,1,1,0.0115
9043,15891.0,20,36,12,1,-0.064,0.253,0.44,0,31.7,1,1,1.274
9044,11365.0,20,5,12,0,1.238,0.547,0.857,1,7.7,1,1,0.0456
9045,2751.0,16,23,36,0,0.214,0.831,0.921,2,25.3,1,1,1.4159
9046,7152.0,15,41,36,0,-0.05,0.135,0.66,3,-2.9,1,1,0.9178
9047,33636.0,20,16,24,0,0.885,0.35,0.319,0,52.5,1,1,0.3047
9048,12901.0,18,47,24,0,-2.223,0.019,0.662,3,50.5,1,0,0.0019
9049,5334.0,13,31,12,1,-1.286,0.614,0.894,2,49.4,1,1,0.3141
9050,9757.0,18,36,12,1,0.151,0.872,0.171,3,9.9,1,0,1.1014
9051,22023.0,16,56,24,2,0.479,0.965,0.468,2,26.6,1,0,0.0974
9052,5907.0,16,16,12,2,-1.011,0.524,0.448,0,56.9,1,0,0.6266
9053,7037.0,18,41,24,1,1.799,0.698,0.423,0,65.2,1,1,0.0037
9054,2346.0,24,17,36,0,0.937,0.515,0.475,1,70.8,1,1,0.2676
9055,14415.0,19,45,12,1,-1.04,0.312,0.361,1,-8.8,1,1,0.2536
9056,20433.0,19,57,24,3,0.558,0.406,0.886,2,37.5,1,1,0.0721
9057,39093.0,8,49,24,2,0.286,0.138,0.58,3,48.8,0,1,0.3234
9058,1852.0,12,58,12,2,1.941,0.472,0.325,2,37.1,1,1,0.0002
9059,28406.0,23,22,24,1,-0.05,0.552,0.806,1,64.6,0,0,1.729
9060,11356.0,14,18,12,1,-0.9,0.207,0.198,3,-44.3,0,0,0.8405
9061,16110.0,19,36,12,0,-0.125,0.206,0.622,3,13.6,1,1,1.2969
9062,20889.0,15,53,12,0,-0.615,0.724,0.466,1,42.7,0,0,0.2187
9063,3417.0,13,48,24,0,0.255,0.57,0.81,2,86.3,1,1,0.3755
9064,5917.0,20,10,12,1,0.765,0.383,0.924,0,38.0,1,0,0.3192
9065,29654.0,19,10,24,0,1.311,0.687,0.438,5,56.8,1,1,0.0489
9066,46471.0,22,44,12,0,3.084,0.3,0.186,2,6.5,1,1,0.0
9067,16484.0,14,12,24,1,0.959,0.252,0.677,5,7.8,1,1,0.2021
9068,869.0,14,6,12,1,-0.991,0.897,0.527,3,75.3,1,1,0.3674
9069,22564.0,17,19,12,3,1.906,0.167,0.61,2,9.5,0,1,0.0036
9070,24051.0,15,42,36,1,-0.107,0.264,0.365,6,28.1,0,0,0.8656
9071,17820.0,22,9,24,2,-0.032,0.217,0.276,1,33.8,0,1,1.0498
9072,11760.0,19,21,24,1,-1.228,0.484,0.66,2,25.3,1,1,0.4068
9073,63288.0,13,31,12,0,-0.597,0.547,0.654,1,29.8,1,1,1.2973
9074,7766.0,16,12,12,0,0.958,0.204,0.734,1,41.1,1,1,0.203
9075,14407.0,6,16,12,0,1.4,0.437,0.35,2,55.9,1,1,0.0447
9076,6346.0,13,10,12,0,0.887,0.563,0.922,2,60.1,1,1,0.2253
9077,40531.0,13,33,36,1,0.028,0.382,0.8,1,61.4,1,0,1.3991
9078,49305.0,14,19,12,1,1.222,0.491,0.918,1,40.6,1,0,0.1026
9079,9965.0,13,24,36,1,0.197,0.403,0.776,2,-16.3,1,1,1.4466
9080,8461.0,12,48,24,0,1.594,0.48,0.629,2,42.4,1,0,0.0057
9081,6979.0,16,50,12,1,-1.838,0.891,0.518,2,20.8,1,0,0.0097
9082,5935.0,11,46,12,0,0.79,0.576,0.751,0,46.8,0,1,0.1573
9083,9590.0,16,10,36,0,-2.244,0.264,0.405,5,70.8,1,1,0.0035
9084,15934.0,13,33,12,1,0.014,0.261,0.7,1,-8.6,1,1,1.4111
9085,10596.0,15,14,12,0,-0.208,0.682,0.715,0,58.3,1,1,1.4412
9086,1304.0,11,55,12,1,-1.35,0.768,0.818,0,17.0,1,0,0.0339
9087,19431.0,13,19,36,0,1.96,0.748,0.898,1,24.0,1,1,0.0026
9088,3527.0,15,54,24,1,-1.015,0.435,0.427,2,31.1,0,0,0.0968
9089,3926.0,17,38,12,1,-1.02,0.79,0.923,2,10.5,1,1,0.4571
9090,8547.0,15,16,12,3,0.424,0.511,0.711,2,74.9,0,1,0.9086
9091,26557.0,18,26,12,2,0.122,0.703,0.402,3,42.0,1,1,1.5446
9092,12897.0,10,32,12,0,-0.236,0.207,0.804,2,51.1,1,1,1.5586
9093,8286.0,13,21,12,2,-0.721,0.35,0.482,2,33.9,1,1,1.2107
9094,6640.0,16,49,36,0,0.933,0.44,0.585,1,32.9,1,1,0.0756
9095,33401.0,10,51,12,1,-0.489,0.41,0.759,1,43.4,1,0,0.3173
9096,18698.0,11,47,12,0,-0.391,0.259,0.847,2,9.0,1,0,0.528
9097,14711.0,10,7,24,0,-0.245,0.494,0.357,2,54.7,1,1,0.9443
9098,21615.0,12,45,36,0,1.101,0.635,0.771,4,44.3,1,1,0.0643
9099,5340.0,12,40,12,2,0.209,0.769,0.464,0,9.0,1,1,0.808
9100,5365.0,18,29,12,0,-0.244,0.248,0.564,2,59.9,1,1,1.6982
9101,45300.0,17,4,24,1,1.621,0.251,0.845,0,34.4,1,1,0.0074
9102,12241.0,20,47,12,2,-0.772,0.699,0.289,4,77.7,0,1,0.3529
9103,4603.0,13,11,24,1,0.629,0.416,0.282,1,52.5,1,1,0.4762
9104,13576.0,13,47,24,1,-0.803,0.459,0.449,2,24.9,1,1,0.3354
9105,26430.0,14,34,12,0,-0.668,0.52,0.966,3,29.1,1,1,1.0639
9106,37152.0,18,22,12,0,-0.255,0.297,0.291,3,19.4,0,0,1.7767
9107,7638.0,12,52,12,1,1.878,0.433,0.554,1,32.7,0,1,0.0008
9108,9841.0,14,23,24,0,-1.387,0.111,0.523,2,5.3,1,0,0.2537
9109,110086.0,18,50,36,0,0.87,0.254,0.476,2,79.1,1,1,0.0816
9110,6116.0,15,26,12,0,0.095,0.878,0.789,5,30.7,1,1,1.5811
9111,5503.0,24,56,36,1,-1.154,0.233,0.701,0,43.5,0,1,0.0522
9112,3242.0,15,22,12,4,0.808,0.425,0.692,3,27.9,1,0,0.4353
9113,57417.0,17,57,12,0,0.703,0.607,0.438,4,36.4,1,1,0.0516
9114,4329.0,9,14,12,0,0.549,0.006,0.306,3,48.8,1,1,0.6618
9115,9134.0,13,44,36,1,-0.289,0.813,0.803,3,37.8,1,0,0.7319
9116,1997.0,14,15,24,1,-0.516,0.634,0.798,6,32.0,1,0,1.3089
9117,5551.0,18,39,12,0,-2.454,0.732,0.372,1,18.5,1,1,0.0009
9118,32484.0,14,38,36,1,1.76,0.384,0.874,2,27.8,0,0,0.0056
9119,6747.0,16,45,24,0,0.701,0.858,0.751,4,32.2,0,0,0.2189
9120,7276.0,13,9,36,1,1.279,0.525,0.363,3,7.0,1,1,0.0524
9121,11694.0,16,41,24,0,1.061,0.624,0.529,1,65.5,1,0,0.1041
9122,25214.0,15,3,12,3,0.333,0.035,0.192,1,29.7,1,0,0.455
9123,18026.0,21,29,12,1,-2.155,0.556,0.451,3,57.5,1,1,0.0085
9124,10343.0,13,39,12,0,-0.132,0.36,0.755,3,42.0,1,1,1.0847
9125,51993.0,15,8,36,0,0.593,0.505,0.161,2,25.3,1,0,0.4259
9126,12089.0,17,39,12,1,-0.0,0.662,0.485,0,77.7,1,1,1.0329
9127,22838.0,24,34,12,2,0.042,0.466,0.337,0,15.4,0,1,1.3284
9128,13393.0,8,55,12,1,-0.51,0.098,0.826,1,70.5,1,1,0.1861
9129,26399.0,16,30,36,1,-0.168,0.158,0.851,1,57.5,1,1,1.6593
9130,22143.0,18,25,12,0,-1.55,0.469,0.934,0,67.8,0,1,0.1429
9131,17345.0,12,59,12,0,-0.816,0.111,0.416,3,57.9,1,1,0.0698
9132,4005.0,12,9,12,0,-0.798,0.664,0.716,3,18.8,1,1,0.6646
9133,14511.0,16,3,12,0,-0.532,0.42,0.805,1,76.3,1,1,0.5799
9134,21240.0,13,22,24,1,-0.706,0.45,0.707,0,1.8,1,1,1.2505
9135,7490.0,16,10,36,0,0.098,0.242,0.801,2,26.8,0,0,1.029
9136,26449.0,11,37,24,0,-2.198,0.424,0.899,0,43.7,1,1,0.0048
9137,2247.0,18,13,36,1,-0.549,0.478,0.614,0,53.2,1,1,1.1612
9138,10933.0,12,44,12,1,-1.916,0.551,0.294,3,26.9,1,0,0.0124
9139,19878.0,15,30,12,2,-0.356,0.107,0.826,3,40.9,1,1,1.6066
9140,24873.0,20,6,12,1,0.382,0.809,0.379,2,-21.5,1,1,0.5476
9141,4273.0,19,44,12,0,0.234,0.418,0.833,2,7.8,1,1,0.5694
9142,8750.0,13,17,36,1,0.246,0.741,0.327,2,5.1,1,1,1.2249
9143,11405.0,16,25,12,1,-0.461,0.625,0.601,2,8.2,1,1,1.6334
9144,5472.0,15,48,12,0,0.156,0.218,0.66,2,54.4,1,1,0.4195
9145,35084.0,10,19,12,3,-1.045,0.906,0.551,1,29.7,1,1,0.6312
9146,13514.0,14,40,12,0,-0.838,0.649,0.416,1,11.7,0,1,0.5788
9147,12898.0,13,57,24,2,0.289,0.237,0.581,0,40.3,1,1,0.1148
9148,2488.0,24,47,36,1,0.171,0.745,0.9,2,42.9,1,1,0.459
9149,7585.0,14,15,24,0,2.187,0.832,0.376,4,28.5,1,1,0.0006
9150,7152.0,17,29,12,1,0.689,0.165,0.739,1,54.4,1,1,0.5683
9151,8295.0,13,52,12,1,-0.293,0.689,0.419,2,14.1,0,1,0.3115
9152,62247.0,14,58,12,0,0.088,0.557,0.706,3,30.5,1,1,0.1229
9153,58656.0,16,19,24,1,1.502,0.37,0.322,2,-18.7,1,1,0.0305
9154,13106.0,9,24,12,0,-0.308,0.44,0.36,2,40.6,1,1,1.7712
9155,4519.0,17,5,12,2,1.124,0.548,0.726,3,29.6,1,1,0.0706
9156,27081.0,11,58,12,0,0.0,0.963,0.64,4,42.6,1,1,0.1305
9157,7996.0,20,47,12,1,0.954,0.856,0.416,4,-22.6,1,1,0.0873
9158,39763.0,19,9,12,0,-0.256,0.806,0.703,2,55.1,1,1,1.087
9159,7628.0,21,18,24,1,-1.549,0.579,0.808,4,1.7,1,0,0.1326
9160,11631.0,12,16,24,0,0.213,0.489,0.943,4,54.6,0,0,1.2326
9161,18756.0,18,17,12,1,-1.074,0.633,0.553,3,67.1,1,1,0.5594
9162,4335.0,12,27,12,0,0.186,0.827,0.351,2,35.6,1,1,1.4346
9163,24284.0,9,24,24,0,0.759,0.433,0.608,2,0.2,0,1,0.5022
9164,8753.0,10,42,12,1,0.116,0.68,0.552,2,19.4,0,1,0.7625
9165,12324.0,16,57,36,1,0.208,0.443,0.426,2,22.9,1,1,0.1271
9166,6740.0,16,4,12,0,-0.659,0.394,0.379,2,20.4,1,0,0.5524
9167,11552.0,23,51,36,1,0.293,0.671,0.696,2,18.8,0,0,0.2543
9168,11382.0,11,18,12,0,0.037,0.665,0.745,3,22.3,1,1,1.5367
9169,4462.0,14,13,24,2,0.11,0.846,0.276,0,46.4,1,1,1.2042
9170,26741.0,19,34,12,1,-0.926,0.721,0.525,3,13.5,0,0,0.6934
9171,55384.0,17,51,12,0,-0.449,0.12,0.653,3,82.1,1,1,0.3268
9172,6516.0,17,46,24,1,-0.022,0.965,0.88,2,34.6,1,1,0.5875
9173,79187.0,11,5,24,0,1.836,0.762,0.473,2,33.2,0,1,0.0025
9174,16754.0,10,51,12,0,-1.019,0.71,0.795,2,43.4,1,1,0.1403
9175,14238.0,17,51,12,0,-0.66,0.323,0.439,2,79.9,1,1,0.2656
9176,6657.0,15,59,36,1,-0.083,0.343,0.645,2,63.1,1,1,0.1161
9177,6601.0,14,58,24,2,0.865,0.423,0.648,2,67.7,1,1,0.0285
9178,16403.0,7,34,24,0,1.145,0.678,0.495,4,16.5,1,1,0.117
9179,4487.0,21,52,12,2,0.128,0.68,0.636,2,32.6,1,1,0.2715
9180,10967.0,14,10,12,1,-1.297,0.265,0.797,0,32.0,1,1,0.2192
9181,29089.0,16,39,12,1,0.99,0.231,0.553,0,61.4,0,1,0.1525
9182,6030.0,19,39,24,0,0.485,0.572,0.857,2,60.1,1,1,0.569
9183,41675.0,16,57,12,1,-0.81,0.808,0.8,3,36.2,0,1,0.0955
9184,14968.0,12,30,12,0,-0.346,0.182,0.58,3,26.9,0,1,1.613
9185,14754.0,14,31,24,0,0.115,0.494,0.964,4,2.1,1,0,1.4069
9186,29418.0,10,5,24,0,-1.119,0.349,0.248,1,45.4,0,1,0.2496
9187,2042.0,9,44,24,0,-0.098,0.182,0.831,3,24.5,1,1,0.7293
9188,4530.0,17,27,12,0,0.668,0.124,0.651,5,29.6,1,1,0.619
9189,24040.0,14,17,12,0,0.449,0.661,0.606,2,26.2,0,1,0.8995
9190,24652.0,19,18,12,3,0.233,0.316,0.788,3,27.1,0,0,1.2814
9191,2799.0,22,48,12,1,0.45,0.269,0.834,1,64.5,1,1,0.2785
9192,7425.0,15,53,36,1,0.148,0.808,0.879,1,58.2,0,1,0.2347
9193,8249.0,20,51,12,0,-0.315,0.928,0.885,2,17.3,1,0,0.3498
9194,3565.0,18,31,12,0,0.749,0.94,0.438,2,26.9,1,1,0.4623
9195,15264.0,11,16,24,1,1.115,0.358,0.76,3,68.6,1,1,0.1413
9196,7708.0,15,41,24,1,0.662,0.277,0.515,3,9.4,1,1,0.3377
9197,21737.0,15,38,12,0,0.156,0.394,0.29,1,6.9,1,1,0.9764
9198,7901.0,20,30,36,1,-0.581,0.302,0.544,3,-3.0,1,1,1.3584
9199,8564.0,18,12,24,1,-1.409,0.521,0.596,3,26.7,1,1,0.1718
9200,30345.0,13,45,24,0,-0.599,0.254,0.534,4,19.7,0,0,0.5416
9201,6789.0,16,3,12,0,-2.253,0.08,0.773,3,30.5,1,1,0.0019
9202,4838.0,13,18,12,1,-1.047,0.155,0.789,2,77.4,1,1,0.6128
9203,12003.0,16,37,12,1,-0.807,0.662,0.704,3,-2.1,1,0,0.7414
9204,11603.0,10,7,12,1,-0.328,0.664,0.389,2,36.6,1,1,0.9258
9205,8228.0,11,35,12,0,0.655,0.495,0.533,3,9.9,1,0,0.4986
9206,37002.0,18,56,12,1,2.26,0.552,0.79,0,38.9,1,1,0.0
9207,14860.0,15,36,12,0,-0.546,0.805,0.541,5,47.8,1,0,1.1071
9208,8693.0,15,32,12,0,0.522,0.446,0.647,2,26.0,1,1,0.7577
9209,7144.0,21,55,12,1,0.502,0.817,0.299,3,19.8,0,0,0.1073
9210,5893.0,8,39,12,2,-0.709,0.717,0.708,1,34.0,1,1,0.7617
9211,12457.0,11,17,24,2,0.311,0.267,0.765,1,26.7,1,1,1.1233
9212,7382.0,17,46,12,2,1.002,0.407,0.662,2,-1.4,0,1,0.0825
9213,4043.0,13,57,12,1,-2.117,0.71,0.484,0,32.7,1,0,0.001
9214,11369.0,16,44,12,0,2.021,0.571,0.824,2,41.9,1,1,0.0008
9215,2494.0,18,20,24,1,0.18,0.317,0.721,2,21.3,1,1,1.4216
9216,71887.0,11,37,12,2,-0.01,0.403,0.761,1,51.7,1,1,1.1759
9217,19121.0,17,42,12,0,1.237,0.901,0.862,3,67.7,1,1,0.0499
9218,1201.0,19,25,24,1,-0.906,0.834,0.47,2,4.6,1,1,0.8991
9219,15361.0,19,36,12,1,0.154,0.628,0.905,2,38.3,0,1,1.0986
9220,8011.0,11,18,12,0,-0.929,0.381,0.789,3,36.1,0,0,0.7947
9221,1368.0,18,49,24,0,-0.507,0.88,0.459,2,22.4,1,1,0.3936
9222,3795.0,12,29,12,2,-1.727,0.432,0.779,1,92.0,1,0,0.0668
9223,50993.0,12,48,12,0,1.643,0.331,0.681,3,56.4,1,1,0.0045
9224,11828.0,19,11,36,2,-0.776,0.166,0.584,4,18.1,1,1,0.7803
9225,11314.0,17,20,24,3,0.217,0.674,0.249,4,34.5,1,1,1.3646
9226,7650.0,17,57,12,1,2.102,0.967,0.476,2,12.3,1,1,0.0001
9227,60541.0,13,17,24,1,-0.09,0.452,0.791,4,4.7,1,0,1.5874
